game_date,wehoop_game_id,season,team,opp,home_away.x,spread_line,spread_price,total_line,total_price,team_score,opp_score,win_margin,game_total,game_id,home_half_score,away_half_score,race_to_10,race_to_15,race_to_20,race_to_25,race_to_30,race_to_35,race_to_40,home_score,away_score,home_win_margin,total_1h,home_spread_1h,result_1h,home_away.y,team_half_score,team_1h_win_margin
5/21/2021,401320579,2021,ATL,IND,away,2,-110,162.5,-115,83,79,-4,162,1022100015,34,41,1,1,0,0,0,1,1,79,83,4,75,7,away,away,41,-7
5/21/2021,401320579,2021,IND,ATL,home,-2,-110,162.5,-105,79,83,4,162,1022100015,34,41,0,0,1,1,1,0,0,79,83,4,75,7,away,home,34,7
5/21/2021,401320580,2021,NYL,WAS,away,3,-105,159,-110,72,101,29,173,1022100016,52,46,0,0,0,0,0,0,0,101,72,-29,98,-6,home,away,46,6
5/21/2021,401320580,2021,WAS,NYL,home,-3,-115,159,-110,101,72,-29,173,1022100016,52,46,1,1,1,1,1,1,1,101,72,-29,98,-6,home,home,52,-6
5/21/2021,401320581,2021,CON,PHO,away,2.5,-105,162,-110,84,67,-17,151,1022100017,30,48,1,1,1,1,1,1,1,67,84,17,78,18,away,away,48,-18
5/21/2021,401320581,2021,PHO,CON,home,-2.5,-115,162,-110,67,84,17,151,1022100017,30,48,0,0,0,0,0,0,0,67,84,17,78,18,away,home,30,18
5/21/2021,401320582,2021,LAS,LVA,away,9.5,-110,168.5,-110,69,97,28,166,1022100018,56,36,1,1,0,0,0,0,0,97,69,-28,92,-20,home,away,36,20
5/21/2021,401320582,2021,LVA,LAS,home,-9.5,-110,168.5,-110,97,69,-28,166,1022100018,56,36,0,0,1,1,1,1,1,97,69,-28,92,-20,home,home,56,-20
5/21/2022,401391683,2022,PHO,LVA,away,10.5,-110,169,-110,80,100,20,180,1022200034,44,42,1,1,1,1,1,1,1,100,80,-20,86,-2,home,away,42,2
5/21/2022,401391683,2022,LVA,PHO,home,-10.5,-110,169,-110,100,80,-20,180,1022200034,44,42,0,0,0,0,0,0,0,100,80,-20,86,-2,home,home,44,-2
5/21/2022,401391684,2022,MIN,DAL,away,2,-110,164,-110,78,94,16,172,1022200035,43,45,0,1,1,1,1,1,1,94,78,-16,88,2,away,away,45,-2
5/21/2022,401391684,2022,DAL,MIN,home,-2,-110,164,-110,94,78,-16,172,1022200035,43,45,1,0,0,0,0,0,0,94,78,-16,88,2,away,home,43,2
5/21/2023,401507136,2023,WAS,CON,away,-0.5,-125,159,-110,74,80,6,154,1022300007,34,38,1,1,1,1,1,1,1,80,74,-6,72,4,away,away,38,-4
5/21/2023,401507136,2023,CON,WAS,home,-0.5,105,159,-110,80,74,-6,154,1022300007,34,38,0,0,0,0,0,0,0,80,74,-6,72,4,away,home,34,4
5/21/2023,401507137,2023,IND,NYL,away,16.5,-110,159.5,-110,73,90,17,163,1022300008,62,35,0,0,0,0,0,0,0,90,73,-17,97,-27,home,away,35,27
5/21/2023,401507137,2023,NYL,IND,home,-16.5,-110,159.5,-110,90,73,-17,163,1022300008,62,35,1,1,1,1,1,1,1,90,73,-17,97,-27,home,home,62,-27
5/21/2023,401507138,2023,CHI,PHO,away,4,-110,160,-110,75,69,-6,144,1022300009,35,41,1,1,1,1,1,1,1,69,75,6,76,6,away,away,41,-6
5/21/2023,401507138,2023,PHO,CHI,home,-4,-110,160,-110,69,75,6,144,1022300009,35,41,0,0,0,0,0,0,0,69,75,6,76,6,away,home,35,6
5/22/2018,401018790,2018,LVA,WAS,away,18.5,-110,155,-110,70,75,5,145,1021800010,23,31,1,1,1,1,1,1,1,75,70,-5,54,8,away,away,31,-8
5/22/2018,401018790,2018,WAS,LVA,home,-18.5,-110,155,-110,75,70,-5,145,1021800010,23,31,0,0,0,0,0,0,0,75,70,-5,54,8,away,home,23,8
5/22/2018,401018789,2018,LAS,IND,away,-8.5,-105,150,-120,87,70,-17,157,1021800009,36,50,1,1,1,1,1,1,1,70,87,17,86,14,away,away,50,-14
5/22/2018,401018789,2018,IND,LAS,home,8.5,-115,150,100,70,87,17,157,1021800009,36,50,0,0,0,0,0,0,0,70,87,17,86,14,away,home,36,14
5/22/2021,401320583,2021,SEA,DAL,away,-7.5,-110,170,-110,100,97,-3,197,1022100019,45,44,1,1,1,1,1,1,1,97,100,3,89,-1,home,away,44,1
5/22/2021,401320583,2021,DAL,SEA,home,7.5,-110,170,-110,97,100,3,197,1022100019,45,44,0,0,0,0,0,0,0,97,100,3,89,-1,home,home,45,-1
5/22/2022,401391685,2022,CON,IND,away,-13,-110,161.5,-110,92,70,-22,162,1022200036,41,54,1,1,1,1,1,1,1,70,92,22,95,13,away,away,54,-13
5/22/2022,401391685,2022,IND,CON,home,13,-110,161.5,-110,70,92,22,162,1022200036,41,54,0,0,0,0,0,0,0,70,92,22,95,13,away,home,41,13
5/22/2022,401391686,2022,CHI,WAS,away,1.5,-110,162,-110,82,73,-9,155,1022200037,42,38,0,0,1,1,1,0,0,73,82,9,80,-4,home,away,38,4
5/22/2022,401391686,2022,WAS,CHI,home,-1.5,-110,162,-110,73,82,9,155,1022200037,42,38,1,1,0,0,0,1,1,73,82,9,80,-4,home,home,42,-4
5/23/2018,401018791,2018,ATL,CHI,away,-1.5,-115,162.5,-128,81,63,-18,144,1021800011,27,39,1,1,1,1,1,1,1,63,81,18,66,12,away,away,39,-12
5/23/2018,401018791,2018,CHI,ATL,home,1.5,-105,162.5,108,63,81,18,144,1021800011,27,39,0,0,0,0,0,0,0,63,81,18,66,12,away,home,27,12
5/23/2018,401018792,2018,DAL,MIN,away,13,-115,164,-110,68,76,8,144,1021800012,46,21,0,0,0,0,0,0,0,76,68,-8,67,-25,home,away,21,25
5/23/2018,401018792,2018,MIN,DAL,home,-13,-105,164,-110,76,68,-8,144,1021800012,46,21,1,1,1,1,1,1,1,76,68,-8,67,-25,home,home,46,-25
5/23/2018,401018793,2018,SEA,PHO,away,5.5,-105,157,-110,87,71,-16,158,1021800013,33,46,0,0,0,0,1,1,1,71,87,16,79,13,away,away,46,-13
5/23/2018,401018793,2018,PHO,SEA,home,-5.5,-115,157,-110,71,87,16,158,1021800013,33,46,1,1,1,1,0,0,0,71,87,16,79,13,away,home,33,13
5/23/2021,401320585,2021,WAS,IND,away,-2.5,-110,161,-110,77,89,12,166,1022100021,42,39,0,0,0,0,0,0,0,89,77,-12,81,-3,home,away,39,3
5/23/2021,401320585,2021,IND,WAS,home,2.5,-110,161,-110,89,77,-12,166,1022100021,42,39,1,1,1,1,1,1,1,89,77,-12,81,-3,home,home,42,-3
5/23/2021,401320584,2021,NYL,CHI,away,5.5,-110,165,-110,93,85,-8,178,1022100020,52,52,0,0,0,1,0,0,0,85,93,8,104,0,tie,away,52,-0
5/23/2021,401320584,2021,CHI,NYL,home,-5.5,-110,165,-110,85,93,8,178,1022100020,52,52,1,1,1,0,1,1,1,85,93,8,104,0,tie,home,52,0
5/23/2021,401320586,2021,CON,LVA,away,6,-115,162,-110,72,65,-7,137,1022100022,33,27,1,1,1,0,0,0,1,65,72,7,60,-6,home,away,27,6
5/23/2021,401320586,2021,LVA,CON,home,-6,-106,162,-110,65,72,7,137,1022100022,33,27,0,0,0,1,1,1,0,65,72,7,60,-6,home,home,33,-6
5/23/2022,401391687,2022,LAS,LVA,away,10.5,-110,171,-110,76,104,28,180,1022200038,57,36,0,0,0,0,0,0,0,104,76,-28,93,-21,home,away,36,21
5/23/2022,401391687,2022,LVA,LAS,home,-10.5,-110,171,-110,104,76,-28,180,1022200038,57,36,1,1,1,1,1,1,1,104,76,-28,93,-21,home,home,57,-21
5/23/2023,401507139,2023,CON,WAS,away,5,-110,158.5,-110,88,81,-7,169,1022300010,42,43,0,0,1,1,1,1,1,81,88,7,85,1,away,away,43,-1
5/23/2023,401507139,2023,WAS,CON,home,-5,-110,158.5,-110,81,88,7,169,1022300010,42,43,1,1,0,0,0,0,0,81,88,7,85,1,away,home,42,1
5/23/2023,401507140,2023,ATL,MIN,away,1.5,-110,162,-110,83,77,-6,160,1022300011,47,40,0,0,0,0,0,0,0,77,83,6,87,-7,home,away,40,7
5/23/2023,401507140,2023,MIN,ATL,home,-1.5,-110,162,-110,77,83,6,160,1022300011,47,40,1,1,1,1,1,1,1,77,83,6,87,-7,home,home,47,-7
5/24/2018,401018795,2018,WAS,IND,away,-5,-115,154.5,-110,93,84,-9,177,1021800015,44,51,0,0,0,0,0,1,1,84,93,9,95,7,away,away,51,-7
5/24/2018,401018795,2018,IND,WAS,home,5,-105,154.5,-110,84,93,9,177,1021800015,44,51,1,1,1,1,1,0,0,84,93,9,95,7,away,home,44,7
5/24/2018,401018794,2018,LAS,CON,away,4.5,-110,162.5,-110,94,102,8,196,1021800014,46,47,1,0,0,1,1,1,1,102,94,-8,93,1,away,away,47,-1
5/24/2018,401018794,2018,CON,LAS,home,-4.5,-110,162.5,-110,102,94,-8,196,1021800014,46,47,0,1,1,0,0,0,0,102,94,-8,93,1,away,home,46,1
5/24/2019,401104913,2019,DAL,ATL,away,10.5,-105,156,-110,72,76,4,148,1021900001,34,39,0,0,0,1,1,1,1,76,72,-4,73,5,away,away,39,-5
5/24/2019,401104913,2019,ATL,DAL,home,-10.5,-115,156,-110,76,72,-4,148,1021900001,34,39,1,1,1,0,0,0,0,76,72,-4,73,5,away,home,34,5
5/24/2019,401104914,2019,IND,NYL,away,3.5,-110,158.5,-110,81,80,-1,161,1021900002,33,39,0,0,0,0,1,1,1,80,81,1,72,6,away,away,39,-6
5/24/2019,401104914,2019,NYL,IND,home,-3.5,-110,158.5,-110,80,81,1,161,1021900002,33,39,1,1,1,1,0,0,0,80,81,1,72,6,away,home,33,6
5/24/2021,401320588,2021,DAL,NYL,away,1,-115,170,-110,81,88,7,169,1022100024,39,39,0,1,1,1,1,1,0,88,81,-7,78,0,tie,away,39,-0
5/24/2021,401320588,2021,NYL,DAL,home,-1,-105,170,-110,88,81,-7,169,1022100024,39,39,1,0,0,0,0,0,1,88,81,-7,78,0,tie,home,39,0
5/24/2022,401391689,2022,ATL,WAS,away,8.5,-110,157.5,-110,50,70,20,120,1022200040,34,25,0,0,0,0,0,0,0,70,50,-20,59,-9,home,away,25,9
5/24/2022,401391689,2022,WAS,ATL,home,-8.5,-110,157.5,-110,70,50,-20,120,1022200040,34,25,1,1,1,1,1,1,1,70,50,-20,59,-9,home,home,34,-9
5/24/2022,401391688,2022,DAL,CON,away,8,-110,160,-110,85,77,-8,162,1022200039,39,27,0,0,0,0,0,0,0,77,85,8,66,-12,home,away,27,12
5/24/2022,401391688,2022,CON,DAL,home,-8,-110,160,-110,77,85,8,162,1022200039,39,27,1,1,1,1,1,1,1,77,85,8,66,-12,home,home,39,-12
5/24/2022,401391690,2022,IND,CHI,away,13,-105,162.5,-110,90,95,5,185,1022200041,42,49,0,0,0,0,0,0,0,95,90,-5,91,7,away,away,49,-7
5/24/2022,401391690,2022,CHI,IND,home,-13,-115,162.5,-110,95,90,-5,185,1022200041,42,49,1,1,1,1,1,1,1,95,90,-5,91,7,away,home,42,7
5/24/2022,401391691,2022,NYL,MIN,away,5,-110,160.5,-110,78,84,6,162,1022200042,45,42,0,0,0,0,0,0,0,84,78,-6,87,-3,home,away,42,3
5/24/2022,401391691,2022,MIN,NYL,home,-5,-110,160.5,-110,84,78,-6,162,1022200042,45,42,1,1,1,1,1,1,1,84,78,-6,87,-3,home,home,45,-3
5/25/2018,401018796,2018,MIN,NYL,away,-7.5,-110,153,-110,78,72,-6,150,1021800016,36,41,0,0,1,1,0,1,1,72,78,6,77,5,away,away,41,-5
5/25/2018,401018796,2018,NYL,MIN,home,7.5,-110,153,-110,72,78,6,150,1021800016,36,41,1,1,0,0,1,0,0,72,78,6,77,5,away,home,36,5
5/25/2018,401018797,2018,CHI,SEA,away,10,-110,158.5,-115,91,95,4,186,1021800017,41,44,0,1,1,1,1,1,1,95,91,-4,85,3,away,away,44,-3
5/25/2018,401018797,2018,SEA,CHI,home,-10,-110,158.5,-105,95,91,-4,186,1021800017,41,44,1,0,0,0,0,0,0,95,91,-4,85,3,away,home,41,3
5/25/2019,401104915,2019,PHO,SEA,away,-3.5,-115,158,-110,68,77,9,145,1021900003,32,32,0,1,1,1,1,0,0,77,68,-9,64,0,tie,away,32,-0
5/25/2019,401104915,2019,SEA,PHO,home,3.5,-105,158,-110,77,68,-9,145,1021900003,32,32,1,0,0,0,0,1,1,77,68,-9,64,0,tie,home,32,0
5/25/2019,401104916,2019,WAS,CON,away,5.5,-110,166.5,-110,69,84,15,153,1021900004,44,41,1,0,0,0,0,1,0,84,69,-15,85,-3,home,away,41,3
5/25/2019,401104916,2019,CON,WAS,home,-5.5,-110,166.5,-110,84,69,-15,153,1021900004,44,41,0,1,1,1,1,0,1,84,69,-15,85,-3,home,home,44,-3
5/25/2019,401104917,2019,CHI,MIN,away,4,-110,162,-110,71,89,18,160,1021900005,46,40,0,0,1,1,0,0,0,89,71,-18,86,-6,home,away,40,6
5/25/2019,401104917,2019,MIN,CHI,home,-4,-110,161.5,102,89,71,-18,160,1021900005,46,40,1,1,0,0,1,1,1,89,71,-18,86,-6,home,home,46,-6
5/25/2021,401320587,2021,WAS,IND,away,-2.5,-110,161,-110,85,69,-16,154,1022100023,35,49,1,1,1,1,1,1,1,69,85,16,84,14,away,away,49,-14
5/25/2021,401320587,2021,IND,WAS,home,2.5,-110,161,-110,69,85,16,154,1022100023,35,49,0,0,0,0,0,0,0,69,85,16,84,14,away,home,35,14
5/25/2021,401320589,2021,ATL,CHI,away,6,-105,169.5,-112,90,83,-7,173,1022100025,33,43,1,1,1,1,1,1,1,83,90,7,76,10,away,away,43,-10
5/25/2021,401320589,2021,CHI,ATL,home,-6,-115,169,-110,83,90,7,173,1022100025,33,43,0,0,0,0,0,0,0,83,90,7,76,10,away,home,33,10
5/25/2021,401320590,2021,CON,SEA,away,3.5,-110,161.5,-110,87,90,3,177,1022100026,46,40,0,0,0,0,0,0,1,90,87,-3,86,-6,home,away,40,6
5/25/2021,401320590,2021,SEA,CON,home,-3.5,-110,161.5,-110,90,87,-3,177,1022100026,46,40,1,1,1,1,1,1,0,90,87,-3,86,-6,home,home,46,-6
5/25/2022,401391692,2022,PHO,LAS,away,2.5,-110,164,-115,94,99,5,193,1022200043,56,45,1,1,1,0,0,0,0,99,94,-5,101,-11,home,away,45,11
5/25/2022,401391692,2022,LAS,PHO,home,-2.5,-110,164,-105,99,94,-5,193,1022200043,56,45,0,0,0,1,1,1,1,99,94,-5,101,-11,home,home,56,-11
5/25/2023,401507142,2023,MIN,PHO,away,5,-110,160,-110,81,90,9,171,1022300013,57,40,0,0,0,0,0,0,0,90,81,-9,97,-17,home,away,40,17
5/25/2023,401507142,2023,PHO,MIN,home,-5,-110,160,-110,90,81,-9,171,1022300013,57,40,1,1,1,1,1,1,1,90,81,-9,97,-17,home,home,57,-17
5/25/2023,401507141,2023,LVA,LAS,away,-15.5,-110,169.5,-110,94,85,-9,179,1022300012,46,36,0,0,0,0,0,0,0,85,94,9,82,-10,home,away,36,10
5/25/2023,401507141,2023,LAS,LVA,home,15.5,-110,169.5,-110,85,94,9,179,1022300012,46,36,1,1,1,1,1,1,1,85,94,9,82,-10,home,home,46,-10
5/26/2018,401018798,2018,DAL,ATL,away,4,-110,167,-110,78,70,-8,148,1021800018,31,39,0,1,1,1,1,1,1,70,78,8,70,8,away,away,39,-8
5/26/2018,401018798,2018,ATL,DAL,home,-4,-110,167,-110,70,78,8,148,1021800018,31,39,1,0,0,0,0,0,0,70,78,8,70,8,away,home,31,8
5/26/2018,401018799,2018,IND,CON,away,17,-110,163.5,-110,77,86,9,163,1021800019,47,38,0,0,0,0,0,0,0,86,77,-9,85,-9,home,away,38,9
5/26/2018,401018799,2018,CON,IND,home,-17,-110,163.5,-110,86,77,-9,163,1021800019,47,38,1,1,1,1,1,1,1,86,77,-9,85,-9,home,home,47,-9
5/26/2019,401104918,2019,LAS,LVA,away,2.5,-110,162,-110,70,83,13,153,1021900006,45,31,1,1,0,0,0,0,0,83,70,-13,76,-14,home,away,31,14
5/26/2019,401104918,2019,LVA,LAS,home,-2.5,-110,162,-110,83,70,-13,153,1021900006,45,31,0,0,1,1,1,1,1,83,70,-13,76,-14,home,home,45,-14
5/26/2021,401320591,2021,LVA,PHO,away,-6,-110,167,-110,85,79,-6,164,1022100027,44,45,1,1,1,1,1,1,1,79,85,6,89,1,away,away,45,-1
5/26/2021,401320591,2021,PHO,LVA,home,6,-110,167,-110,79,85,6,164,1022100027,44,45,0,0,0,0,0,0,0,79,85,6,89,1,away,home,44,1
5/26/2022,401391693,2022,DAL,CON,away,8.5,-110,160.5,-110,68,99,31,167,1022200044,47,35,0,0,0,0,0,0,0,99,68,-31,82,-12,home,away,35,12
5/26/2022,401391693,2022,CON,DAL,home,-8.5,-110,160.5,-110,99,68,-31,167,1022200044,47,35,1,1,1,1,1,1,1,99,68,-31,82,-12,home,home,47,-12
5/26/2023,401507143,2023,WAS,CHI,away,-5,-110,157,-110,71,69,-2,140,1022300014,34,40,0,1,0,1,1,1,1,69,71,2,74,6,away,away,40,-6
5/26/2023,401507143,2023,CHI,WAS,home,5,-110,157,-110,69,71,2,140,1022300014,34,40,1,0,1,0,0,0,0,69,71,2,74,6,away,home,34,6
5/26/2023,401507144,2023,DAL,SEA,away,-4.5,-110,161,-110,95,91,-4,186,1022300015,41,52,0,0,1,1,1,1,1,91,95,4,93,11,away,away,52,-11
5/26/2023,401507144,2023,SEA,DAL,home,4,-110,161,-110,91,95,4,186,1022300015,41,52,1,1,0,0,0,0,0,91,95,4,93,11,away,home,41,11
5/27/2018,401018800,2018,MIN,WAS,away,-5,-110,158.5,-110,78,90,12,168,1021800020,46,39,1,1,1,1,1,0,0,90,78,-12,85,-7,home,away,39,7
5/27/2018,401018800,2018,WAS,MIN,home,5,-110,158.5,-110,90,78,-12,168,1021800020,46,39,0,0,0,0,0,1,1,90,78,-12,85,-7,home,home,46,-7
5/27/2018,401018801,2018,PHO,LAS,away,7.5,-110,159,-110,72,80,8,152,1021800021,48,40,1,1,0,0,0,0,0,80,72,-8,88,-8,home,away,40,8
5/27/2018,401018801,2018,LAS,PHO,home,-7.5,-110,159,-110,80,72,-8,152,1021800021,48,40,0,0,1,1,1,1,1,80,72,-8,88,-8,home,home,48,-8
5/27/2018,401018802,2018,SEA,LVA,away,-6.5,-110,164.5,-110,105,98,-7,203,1021800022,35,53,0,1,1,1,1,1,1,98,105,7,88,18,away,away,53,-18
5/27/2018,401018802,2018,LVA,SEA,home,6.5,-110,164.5,-110,98,105,7,203,1021800022,35,53,1,0,0,0,0,0,0,98,105,7,88,18,away,home,35,18
5/27/2021,401320592,2021,DAL,ATL,away,-1,-110,167.5,-110,95,101,6,196,1022100028,53,47,0,0,1,1,0,0,0,101,95,-6,100,-6,home,away,47,6
5/27/2021,401320592,2021,ATL,DAL,home,1,-110,167.5,-110,101,95,-6,196,1022100028,53,47,1,1,0,0,1,1,1,101,95,-6,100,-6,home,home,53,-6
5/27/2022,401391694,2022,LAS,IND,away,-6,-115,168,-110,96,101,5,197,1022200045,55,47,0,1,0,0,0,0,0,101,96,-5,102,-8,home,away,47,8
5/27/2022,401391694,2022,IND,LAS,home,6,-105,168,-110,101,96,-5,197,1022200045,55,47,1,0,1,1,1,1,1,101,96,-5,102,-8,home,home,55,-8
5/27/2022,401391695,2022,NYL,SEA,away,8.5,-110,156,-110,71,79,8,150,1022200046,34,24,1,0,0,0,0,0,0,79,71,-8,58,-10,home,away,24,10
5/27/2022,401391695,2022,SEA,NYL,home,-8.5,-110,156,-110,79,71,-8,150,1022200046,34,24,0,1,1,1,1,1,1,79,71,-8,58,-10,home,home,34,-10
5/27/2023,401507145,2023,CON,NYL,away,6.5,-110,165,-110,65,81,16,146,1022300016,32,38,1,1,1,1,1,1,1,81,65,-16,70,6,away,away,38,-6
5/27/2023,401507145,2023,NYL,CON,home,-6.5,-110,165,-110,81,65,-16,146,1022300016,32,38,0,0,0,0,0,0,0,81,65,-16,70,6,away,home,32,6
5/27/2023,401507146,2023,LAS,LVA,away,15.5,-110,171,-110,65,93,28,158,1022300017,59,28,0,0,0,0,0,0,0,93,65,-28,87,-31,home,away,28,31
5/27/2023,401507146,2023,LVA,LAS,home,-15.5,-110,171,-110,93,65,-28,158,1022300017,59,28,1,1,1,1,1,1,1,93,65,-28,87,-31,home,home,59,-31
5/28/2019,401104919,2019,IND,CON,away,9.5,-110,163.5,-115,77,88,11,165,1021900007,40,37,0,0,0,0,0,0,0,88,77,-11,77,-3,home,away,37,3
5/28/2019,401104919,2019,CON,IND,home,-9.5,-110,162.5,-105,88,77,-11,165,1021900007,40,37,1,1,1,1,1,1,1,88,77,-11,77,-3,home,home,40,-3
5/28/2021,401320593,2021,WAS,CON,away,7.5,-105,156,-110,81,86,5,167,1022100029,44,47,1,1,1,1,1,1,0,86,81,-5,91,3,away,away,47,-3
5/28/2021,401320593,2021,CON,WAS,home,-7.5,-115,156,-110,86,81,-5,167,1022100029,44,47,0,0,0,0,0,0,1,86,81,-5,91,3,away,home,44,3
5/28/2021,401320594,2021,LAS,CHI,away,4,-110,170.5,-110,76,61,-15,137,1022100030,33,38,0,0,1,1,1,1,1,61,76,15,71,5,away,away,38,-5
5/28/2021,401320594,2021,CHI,LAS,home,-4,-110,170.5,-110,61,76,15,137,1022100030,33,38,1,1,0,0,0,0,0,61,76,15,71,5,away,home,33,5
5/28/2021,401320595,2021,MIN,SEA,away,6,-115,166,-110,72,82,10,154,1022100031,58,36,0,0,0,0,0,0,0,82,72,-10,94,-22,home,away,36,22
5/28/2021,401320595,2021,SEA,MIN,home,-6,-105,166,-110,82,72,-10,154,1022100031,58,36,1,1,1,1,1,1,1,82,72,-10,94,-22,home,home,58,-22
5/28/2021,401320596,2021,IND,LVA,away,11.5,-110,165.5,-110,77,113,36,190,1022100032,59,47,0,0,0,0,0,0,0,113,77,-36,106,-12,home,away,47,12
5/28/2021,401320596,2021,LVA,IND,home,-11.5,-110,165.5,-110,113,77,-36,190,1022100032,59,47,1,1,1,1,1,1,1,113,77,-36,106,-12,home,home,59,-12
5/28/2022,401391696,2022,LVA,CHI,away,-1,-110,172.5,-110,83,76,-7,159,1022200047,38,51,1,1,1,1,1,1,1,76,83,7,89,13,away,away,51,-13
5/28/2022,401391696,2022,CHI,LVA,home,1,-110,172.5,-110,76,83,7,159,1022200047,38,51,0,0,0,0,0,0,0,76,83,7,89,13,away,home,38,13
5/28/2022,401391697,2022,WAS,CON,away,10,-115,154,-115,71,79,8,150,1022200048,41,37,1,0,1,0,0,0,0,79,71,-8,78,-4,home,away,37,4
5/28/2022,401391697,2022,CON,WAS,home,-10,-105,154,-105,79,71,-8,150,1022200048,41,37,0,1,0,1,1,1,1,79,71,-8,78,-4,home,home,41,-4
5/28/2023,401507147,2023,IND,ATL,away,6.5,109,159.5,-110,90,87,-3,177,1022300018,47,41,0,0,0,0,0,0,0,87,90,3,88,-6,home,away,41,6
5/28/2023,401507147,2023,ATL,IND,home,-6.5,-129,159.5,-110,87,90,3,177,1022300018,47,41,1,1,1,1,1,1,1,87,90,3,88,-6,home,home,47,-6
5/28/2023,401507148,2023,DAL,CHI,away,3,-110,161.5,-110,88,94,6,182,1022300019,49,45,0,0,0,1,0,0,0,94,88,-6,94,-4,home,away,45,4
5/28/2023,401507148,2023,CHI,DAL,home,-3,-110,161.5,-110,94,88,-6,182,1022300019,49,45,1,1,1,0,1,1,1,94,88,-6,94,-4,home,home,49,-4
5/28/2023,401507149,2023,MIN,LVA,away,14.5,105,170.5,-110,73,94,21,167,1022300020,50,38,1,0,0,0,0,0,0,94,73,-21,88,-12,home,away,38,12
5/28/2023,401507149,2023,LVA,MIN,home,-14.5,-125,170,-115,94,73,-21,167,1022300020,50,38,0,1,1,1,1,1,1,94,73,-21,88,-12,home,home,50,-12
5/29/2018,401018804,2018,DAL,NYL,away,2.5,-115,161,-110,89,94,5,183,1021800024,37,46,1,1,1,1,1,1,1,94,89,-5,83,9,away,away,46,-9
5/29/2018,401018804,2018,NYL,DAL,home,-2.5,-105,161,-110,94,89,-5,183,1021800024,37,46,0,0,0,0,0,0,0,94,89,-5,83,9,away,home,37,9
5/29/2018,401018803,2018,MIN,ATL,away,-6,-110,156.5,-135,74,76,2,150,1021800023,31,34,1,1,1,1,1,1,1,76,74,-2,65,3,away,away,34,-3
5/29/2018,401018803,2018,ATL,MIN,home,6,-110,156.5,115,76,74,-2,150,1021800023,31,34,0,0,0,0,0,0,0,76,74,-2,65,3,away,home,31,3
5/29/2018,401018805,2018,WAS,SEA,away,7,-110,163,-110,77,81,4,158,1021800025,41,39,0,0,0,0,0,0,0,81,77,-4,80,-2,home,away,39,2
5/29/2018,401018805,2018,SEA,WAS,home,-7,-110,163,-110,81,77,-4,158,1021800025,41,39,1,1,1,1,1,1,1,81,77,-4,80,-2,home,home,41,-2
5/29/2019,401104920,2019,SEA,MIN,away,4.5,-110,152.5,-110,61,72,11,133,1021900008,39,24,0,0,0,0,0,0,0,72,61,-11,63,-15,home,away,24,15
5/29/2019,401104920,2019,MIN,SEA,home,-4.5,-110,151.5,-110,72,61,-11,133,1021900008,39,24,1,1,1,1,1,1,1,72,61,-11,63,-15,home,home,39,-15
5/29/2021,401320597,2021,ATL,NYL,away,2,-110,169,-110,90,87,-3,177,1022100033,45,49,0,1,1,1,1,1,1,87,90,3,94,4,away,away,49,-4
5/29/2021,401320597,2021,NYL,ATL,home,-2,-110,169,-110,87,90,3,177,1022100033,45,49,1,0,0,0,0,0,0,87,90,3,94,4,away,home,45,4
5/29/2021,401320598,2021,PHO,DAL,away,-1,-110,168.5,-110,89,85,-4,174,1022100034,37,44,1,1,1,1,1,1,1,85,89,4,81,7,away,away,44,-7
5/29/2021,401320598,2021,DAL,PHO,home,1,-110,168.5,-110,85,89,4,174,1022100034,37,44,0,0,0,0,0,0,0,85,89,4,81,7,away,home,37,7
5/29/2022,401391698,2022,PHO,ATL,away,-1.5,-110,162.5,-105,54,81,27,135,1022200049,50,23,1,0,0,0,0,0,0,81,54,-27,73,-27,home,away,23,27
