game_date,wehoop_game_id,season,team,opp,home_away.x,spread_line,spread_price,total_line,total_price,team_score,opp_score,win_margin,game_total,game_id,home_half_score,away_half_score,race_to_10,race_to_15,race_to_20,race_to_25,race_to_30,race_to_35,race_to_40,home_score,away_score,home_win_margin,total_1h,home_spread_1h,result_1h,home_away.y,team_half_score,team_1h_win_margin
6/26/2021,401320651,2021,DAL,WAS,home,-6,-112,167.5,-110,85,74,-11,159,1022100087,46,30,1,1,1,1,1,1,1,85,74,-11,76,-16,home,home,46,-16
6/26/2021,401320652,2021,NYL,ATL,away,5,-110,170,-110,101,78,-23,179,1022100088,40,43,1,1,1,1,1,1,1,78,101,23,83,3,away,away,43,-3
6/26/2021,401320652,2021,ATL,NYL,home,-5,-110,170,-110,78,101,23,179,1022100088,40,43,0,0,0,0,0,0,0,78,101,23,83,3,away,home,40,3
6/26/2022,401391759,2022,CON,ATL,away,-8,-110,163.5,-110,72,61,-11,133,1022200110,22,39,1,0,1,1,1,1,1,61,72,11,61,17,away,away,39,-17
6/26/2022,401391759,2022,ATL,CON,home,8,-110,163.5,-110,61,72,11,133,1022200110,22,39,0,1,0,0,0,0,0,61,72,11,61,17,away,home,22,17
6/26/2022,401391760,2022,MIN,CHI,away,5.5,-110,170.5,-105,85,88,3,173,1022200111,46,44,0,0,1,1,1,1,1,88,85,-3,90,-2,home,away,44,2
6/26/2022,401391760,2022,CHI,MIN,home,-5.5,-110,170.5,-115,88,85,-3,173,1022200111,46,44,1,1,0,0,0,0,0,88,85,-3,90,-2,home,home,46,-2
6/26/2023,401507210,2023,IND,LVA,away,14.5,-105,168.5,-110,80,88,8,168,1022300081,48,49,1,0,1,0,0,0,1,88,80,-8,97,1,away,away,49,-1
6/26/2023,401507210,2023,LVA,IND,home,-14.5,-115,168.5,-110,88,80,-8,168,1022300081,48,49,0,1,0,1,1,1,0,88,80,-8,97,1,away,home,48,1
6/27/2018,401018865,2018,ATL,CHI,away,2,-105,157.5,-110,80,93,13,173,1021800085,30,38,1,1,1,1,1,1,1,93,80,-13,68,8,away,away,38,-8
6/27/2018,401018865,2018,CHI,ATL,home,-2,-115,157.5,-110,93,80,-13,173,1021800085,30,38,0,0,0,0,0,0,0,93,80,-13,68,8,away,home,30,8
6/27/2018,401018866,2018,IND,CON,away,11,-110,166,-110,89,101,12,190,1021800086,52,36,0,0,0,0,0,0,0,101,89,-12,88,-16,home,away,36,16
6/27/2018,401018866,2018,CON,IND,home,-11,-110,166,-110,101,89,-12,190,1021800086,52,36,1,1,1,1,1,1,1,101,89,-12,88,-16,home,home,52,-16
6/27/2018,401018867,2018,DAL,LVA,away,-2,103,167.5,-110,97,91,-6,188,1021800087,52,55,0,0,0,1,0,1,1,91,97,6,107,3,away,away,55,-3
6/27/2018,401018867,2018,LVA,DAL,home,2,-123,167.5,-110,91,97,6,188,1021800087,52,55,1,1,1,0,1,0,0,91,97,6,107,3,away,home,52,3
6/27/2019,401104975,2019,LVA,LAS,away,-2,-105,158,-110,74,86,12,160,1021900063,40,34,1,1,0,0,0,0,0,86,74,-12,74,-6,home,away,34,6
6/27/2019,401104975,2019,LAS,LVA,home,2,-115,158,-110,86,74,-12,160,1021900063,40,34,0,0,1,1,1,1,1,86,74,-12,74,-6,home,home,40,-6
6/27/2021,401320654,2021,CHI,CON,away,-5,-110,158,-110,58,74,16,132,1022100090,36,30,0,0,0,0,0,0,0,74,58,-16,66,-6,home,away,30,6
6/27/2021,401320654,2021,CON,CHI,home,5,-110,158,-110,74,58,-16,132,1022100090,36,30,1,1,1,1,1,1,1,74,58,-16,66,-6,home,home,36,-6
6/27/2021,401320655,2021,SEA,LVA,away,2.5,-115,170.5,-110,92,95,3,187,1022100091,37,42,0,1,1,1,1,1,1,95,92,-3,79,5,away,away,42,-5
6/27/2021,401320655,2021,LVA,SEA,home,-2.5,-105,170.5,-110,95,92,-3,187,1022100091,37,42,1,0,0,0,0,0,0,95,92,-3,79,5,away,home,37,5
6/27/2021,401320653,2021,LAS,PHO,away,7,-110,156,-110,79,88,9,167,1022100089,47,43,0,0,0,1,0,0,0,88,79,-9,90,-4,home,away,43,4
6/27/2021,401320653,2021,PHO,LAS,home,-7,-110,156.5,-110,88,79,-9,167,1022100089,47,43,1,1,1,0,1,1,1,88,79,-9,90,-4,home,home,47,-4
6/27/2022,401391761,2022,IND,PHO,away,7,-110,169.5,-110,71,83,12,154,1022200112,45,41,0,0,0,0,1,1,1,83,71,-12,86,-4,home,away,41,4
6/27/2022,401391761,2022,PHO,IND,home,-7,-110,169.5,-110,83,71,-12,154,1022200112,45,41,1,1,1,1,0,0,0,83,71,-12,86,-4,home,home,45,-4
6/27/2022,401391762,2022,LVA,LAS,away,-8.5,-105,176,-110,79,73,-6,152,1022200113,36,40,0,0,0,0,0,1,1,73,79,6,76,4,away,away,40,-4
6/27/2022,401391762,2022,LAS,LVA,home,8.5,-115,176,-110,73,79,6,152,1022200113,36,40,1,1,1,1,1,0,0,73,79,6,76,4,away,home,36,4
6/27/2023,401507211,2023,NYL,CON,away,-5,-108,168,-110,89,81,-8,170,1022300082,43,47,1,0,1,0,1,1,0,81,89,8,90,4,away,away,47,-4
6/27/2023,401507211,2023,CON,NYL,home,5,-112,168,-110,81,89,8,170,1022300082,43,47,0,1,0,1,0,0,1,81,89,8,90,4,away,home,43,4
6/27/2023,401507212,2023,SEA,MIN,away,3.5,-110,161,-110,93,104,11,197,1022300083,53,47,0,0,0,0,0,0,0,104,93,-11,100,-6,home,away,47,6
6/27/2023,401507212,2023,MIN,SEA,home,-3.5,-110,161,-110,104,93,-11,197,1022300083,53,47,1,1,1,1,1,1,1,104,93,-11,100,-6,home,home,53,-6
6/27/2023,401507213,2023,DAL,PHO,away,-4,-110,168,-110,77,62,-15,139,1022300084,32,36,1,1,1,1,1,1,1,62,77,15,68,4,away,away,36,-4
6/27/2023,401507213,2023,PHO,DAL,home,4,-110,168.5,-110,62,77,15,139,1022300084,32,36,0,0,0,0,0,0,0,62,77,15,68,4,away,home,32,4
6/28/2018,401018868,2018,NYL,WAS,away,9.5,-115,162.5,-110,77,80,3,157,1021800088,44,39,1,1,1,1,0,1,0,80,77,-3,83,-5,home,away,39,5
6/28/2018,401018868,2018,WAS,NYL,home,-9.5,-110,162.5,-110,80,77,-3,157,1021800088,44,39,0,0,0,0,1,0,1,80,77,-3,83,-5,home,home,44,-5
6/28/2018,401018869,2018,LAS,SEA,away,3,-110,160,-110,72,81,9,153,1021800089,41,35,0,0,0,0,0,0,0,81,72,-9,76,-6,home,away,35,6
6/28/2018,401018869,2018,SEA,LAS,home,-3,-110,160,-110,81,72,-9,153,1021800089,41,35,1,1,1,1,1,1,1,81,72,-9,76,-6,home,home,41,-6
6/28/2019,401104976,2019,DAL,NYL,away,4.5,-115,153.5,-115,68,69,1,137,1021900064,38,33,1,0,0,0,0,0,0,69,68,-1,71,-5,home,away,33,5
6/28/2019,401104976,2019,NYL,DAL,home,-4,-105,153.5,-110,69,68,-1,137,1021900064,38,33,0,1,1,1,1,1,1,69,68,-1,71,-5,home,home,38,-5
6/28/2019,401104978,2019,CHI,SEA,away,3,-110,152.5,-110,76,79,3,155,1021900066,51,43,0,0,0,0,0,0,0,79,76,-3,94,-8,home,away,43,8
6/28/2019,401104978,2019,SEA,CHI,home,-3,-110,152.5,-110,79,76,-3,155,1021900066,51,43,1,1,1,1,1,1,1,79,76,-3,94,-8,home,home,51,-8
6/28/2019,401104977,2019,IND,PHO,away,5,-110,151.5,-110,69,91,22,160,1021900065,50,38,1,1,1,0,0,0,0,91,69,-22,88,-12,home,away,38,12
6/28/2019,401104977,2019,PHO,IND,home,-5,-110,151.5,-110,91,69,-22,160,1021900065,50,38,0,0,0,1,1,1,1,91,69,-22,88,-12,home,home,50,-12
6/28/2022,401391764,2022,DAL,MIN,away,3,-110,165,-110,64,92,28,156,1022200115,50,24,0,0,0,0,0,0,0,92,64,-28,74,-26,home,away,24,26
6/28/2022,401391764,2022,MIN,DAL,home,-3,-110,165,-110,92,64,-28,156,1022200115,50,24,1,1,1,1,1,1,1,92,64,-28,74,-26,home,home,50,-26
6/28/2022,401391763,2022,ATL,WAS,away,7.5,-110,153.5,-113,74,92,18,166,1022200114,52,32,0,0,0,0,0,0,0,92,74,-18,84,-20,home,away,32,20
6/28/2022,401391763,2022,WAS,ATL,home,-7.5,-110,153.5,-107,92,74,-18,166,1022200114,52,32,1,1,1,1,1,1,1,92,74,-18,84,-20,home,home,52,-20
6/28/2023,401507214,2023,LAS,CHI,away,2.5,-110,155.5,-115,63,80,17,143,1022300085,46,37,1,1,1,0,0,0,0,80,63,-17,83,-9,home,away,37,9
6/28/2023,401507214,2023,CHI,LAS,home,-2.5,-110,156.5,-110,80,63,-17,143,1022300085,46,37,0,0,0,1,1,1,1,80,63,-17,83,-9,home,home,46,-9
6/28/2023,401507215,2023,ATL,WAS,away,5,-110,163,-108,86,109,23,195,1022300086,61,33,1,0,0,0,0,0,0,109,86,-23,94,-28,home,away,33,28
6/28/2023,401507215,2023,WAS,ATL,home,-5,-110,163,-112,109,86,-23,195,1022300086,61,33,0,1,1,1,1,1,1,109,86,-23,94,-28,home,home,61,-28
6/29/2018,401018870,2018,PHO,IND,away,-7.5,-110,162.5,-110,95,77,-18,172,1021800090,39,56,1,1,1,1,1,1,1,77,95,18,95,17,away,away,56,-17
6/29/2018,401018870,2018,IND,PHO,home,7,-110,162.5,-110,77,95,18,172,1021800090,39,56,0,0,0,0,0,0,0,77,95,18,95,17,away,home,39,17
6/29/2018,401018871,2018,CHI,NYL,away,3.5,-110,162,-110,103,99,-4,202,1021800091,55,52,0,0,0,0,1,0,0,99,103,4,107,-3,home,away,52,3
6/29/2018,401018871,2018,NYL,CHI,home,-3.5,-110,162,-110,99,103,4,202,1021800091,55,52,1,1,1,1,0,1,1,99,103,4,107,-3,home,home,55,-3
6/29/2018,401018872,2018,ATL,MIN,away,12,-115,155.5,105,74,85,11,159,1021800092,39,36,0,1,1,0,0,0,0,85,74,-11,75,-3,home,away,36,3
6/29/2018,401018872,2018,MIN,ATL,home,-12,-105,155.5,-125,85,74,-11,159,1021800092,39,36,1,0,0,1,1,1,1,85,74,-11,75,-3,home,home,39,-3
6/29/2018,401018873,2018,LAS,LVA,away,-7,-110,159,105,78,94,16,172,1021800093,44,37,1,1,0,0,0,0,0,94,78,-16,81,-7,home,away,37,7
6/29/2018,401018873,2018,LVA,LAS,home,7,-110,158,-105,94,78,-16,172,1021800093,44,37,0,0,1,1,1,1,1,94,78,-16,81,-7,home,home,44,-7
6/29/2019,401104979,2019,CON,WAS,away,7,-110,161.5,-110,59,102,43,161,1021900067,56,30,0,0,0,0,0,0,0,102,59,-43,86,-26,home,away,30,26
6/29/2019,401104979,2019,WAS,CON,home,-7,-110,161.5,-110,102,59,-43,161,1021900067,56,30,1,1,1,1,1,1,1,102,59,-43,86,-26,home,home,56,-26
6/29/2019,401104980,2019,IND,LVA,away,13,-110,159.5,-110,97,102,5,199,1021900068,45,45,1,1,1,1,1,1,1,102,97,-5,90,0,tie,away,45,-0
6/29/2019,401104980,2019,LVA,IND,home,-13,-110,159.5,-110,102,97,-5,199,1021900068,45,45,0,0,0,0,0,0,0,102,97,-5,90,0,tie,home,45,0
6/29/2021,401320656,2021,NYL,ATL,away,3.5,-110,170.5,-110,69,73,4,142,1022100092,40,34,1,1,1,1,0,0,0,73,69,-4,74,-6,home,away,34,6
6/29/2021,401320656,2021,ATL,NYL,home,-3.5,-110,170.5,-110,73,69,-4,142,1022100092,40,34,0,0,0,0,1,1,1,73,69,-4,74,-6,home,home,40,-6
6/29/2021,401320657,2021,CON,WAS,away,-6.5,-110,158,-110,90,71,-19,161,1022100093,33,49,1,1,1,1,1,1,1,71,90,19,82,16,away,away,49,-16
6/29/2021,401320657,2021,WAS,CON,home,6.5,-110,158,-110,71,90,19,161,1022100093,33,49,0,0,0,0,0,0,0,71,90,19,82,16,away,home,33,16
6/29/2022,401391765,2022,CON,CHI,away,2,-110,165,-110,83,91,8,174,1022200116,55,33,0,0,0,0,0,0,0,91,83,-8,88,-22,home,away,33,22
6/29/2022,401391765,2022,CHI,CON,home,-2,-110,165,-110,91,83,-8,174,1022200116,55,33,1,1,1,1,1,1,1,91,83,-8,88,-22,home,home,55,-22
6/29/2022,401391766,2022,IND,PHO,away,7,-110,166,-110,78,99,21,177,1022200117,49,43,0,0,0,1,1,1,1,99,78,-21,92,-6,home,away,43,6
6/29/2022,401391766,2022,PHO,IND,home,-7,-110,166,-110,99,78,-21,177,1022200117,49,43,1,1,1,0,0,0,0,99,78,-21,92,-6,home,home,49,-6
6/29/2022,401391767,2022,LVA,SEA,away,-1,-110,166,-110,78,88,10,166,1022200118,44,47,1,0,1,1,1,1,1,88,78,-10,91,3,away,away,47,-3
6/29/2022,401391767,2022,SEA,LVA,home,1,-110,166,-110,88,78,-10,166,1022200118,44,47,0,1,0,0,0,0,0,88,78,-10,91,3,away,home,44,3
6/29/2023,401507218,2023,MIN,SEA,away,2.5,-107,162,-105,99,97,-2,196,1022300089,46,48,1,1,1,1,1,1,1,97,99,2,94,2,away,away,48,-2
6/29/2023,401507218,2023,SEA,MIN,home,-3,-110,162,-115,97,99,2,196,1022300089,46,48,0,0,0,0,0,0,0,97,99,2,94,2,away,home,46,2
6/29/2023,401507217,2023,IND,PHO,away,-3,105,163,-110,63,85,22,148,1022300088,52,35,0,0,0,0,0,0,0,85,63,-22,87,-17,home,away,35,17
6/29/2023,401507217,2023,PHO,IND,home,3,-125,163,-110,85,63,-22,148,1022300088,52,35,1,1,1,1,1,1,1,85,63,-22,87,-17,home,home,52,-17
6/29/2023,401507216,2023,NYL,LVA,away,6.5,-110,175.5,-105,81,98,17,179,1022300087,49,42,0,0,0,0,0,0,0,98,81,-17,91,-7,home,away,42,7
6/29/2023,401507216,2023,LVA,NYL,home,-6.5,-110,175.5,-115,98,81,-17,179,1022300087,49,42,1,1,1,1,1,1,1,98,81,-17,91,-7,home,home,49,-7
6/3/2018,401018814,2018,CON,WAS,away,-6.5,-110,172,-110,88,64,-24,152,1021800034,35,49,1,1,1,1,1,1,1,64,88,24,84,14,away,away,49,-14
6/3/2018,401018814,2018,WAS,CON,home,6.5,-110,172,-110,64,88,24,152,1021800034,35,49,0,0,0,0,0,0,0,64,88,24,84,14,away,home,35,14
6/3/2018,401018813,2018,PHO,ATL,away,1.5,-105,162,-110,78,71,-7,149,1021800033,30,38,1,1,1,1,1,1,1,71,78,7,68,8,away,away,38,-8
6/3/2018,401018813,2018,ATL,PHO,home,-1.5,-115,162,-110,71,78,7,149,1021800033,30,38,0,0,0,0,0,0,0,71,78,7,68,8,away,home,30,8
6/3/2018,401018815,2018,MIN,LAS,away,6,-110,158,-115,69,77,8,146,1021800035,40,38,0,0,0,0,0,0,0,77,69,-8,78,-2,home,away,38,2
6/3/2018,401018815,2018,LAS,MIN,home,-6,-110,158,-110,77,69,-8,146,1021800035,40,38,1,1,1,1,1,1,1,77,69,-8,78,-2,home,home,40,-2
6/3/2018,401018816,2018,LVA,CHI,away,5,-110,165,-110,90,95,5,185,1021800036,45,52,1,1,1,1,1,1,1,95,90,-5,97,7,away,away,52,-7
6/3/2018,401018816,2018,CHI,LVA,home,-5,-115,165,-110,95,90,-5,185,1021800036,45,52,0,0,0,0,0,0,0,95,90,-5,97,7,away,home,45,7
6/3/2021,401320606,2021,LVA,NYL,away,-9,-115,170.5,-110,94,82,-12,176,1022100042,44,52,1,1,1,1,1,1,1,82,94,12,96,8,away,away,52,-8
6/3/2021,401320606,2021,NYL,LVA,home,9,-105,170.5,-110,82,94,12,176,1022100042,44,52,0,0,0,0,0,0,0,82,94,12,96,8,away,home,44,8
6/3/2021,401320607,2021,CHI,PHO,away,1,-120,164.5,-110,74,77,3,151,1022100043,34,26,0,0,0,0,0,0,1,77,74,-3,60,-8,home,away,26,8
6/3/2021,401320607,2021,PHO,CHI,home,-1,100,164.5,-110,77,74,-3,151,1022100043,34,26,1,1,1,1,1,1,0,77,74,-3,60,-8,home,home,34,-8
6/3/2021,401320608,2021,IND,LAS,away,5,-110,158,-110,63,98,35,161,1022100044,48,25,1,0,0,0,0,0,0,98,63,-35,73,-23,home,away,25,23
6/3/2021,401320608,2021,LAS,IND,home,-5,-110,158,-110,98,63,-35,161,1022100044,48,25,0,1,1,1,1,1,1,98,63,-35,73,-23,home,home,48,-23
6/3/2022,401391708,2022,NYL,WAS,away,12,-110,154,-110,74,70,-4,144,1022200059,28,30,1,1,1,0,1,1,1,70,74,4,58,2,away,away,30,-2
6/3/2022,401391708,2022,WAS,NYL,home,-12,-110,154,-110,70,74,4,144,1022200059,28,30,0,0,0,1,0,0,0,70,74,4,58,2,away,home,28,2
6/3/2022,401391709,2022,CHI,ATL,away,-4.5,-114,156,-110,73,65,-8,138,1022200060,31,39,1,1,1,1,1,1,1,65,73,8,70,8,away,away,39,-8
6/3/2022,401391709,2022,ATL,CHI,home,4.5,-106,156,-110,65,73,8,138,1022200060,31,39,0,0,0,0,0,0,0,65,73,8,70,8,away,home,31,8
6/3/2022,401391710,2022,CON,PHO,away,-7,-110,163.5,-110,92,88,-4,180,1022200061,45,42,1,1,1,0,0,0,0,88,92,4,87,-3,home,away,42,3
6/3/2022,401391710,2022,PHO,CON,home,7,-110,163.5,-110,88,92,4,180,1022200061,45,42,0,0,0,1,1,1,1,88,92,4,87,-3,home,home,45,-3
6/3/2022,401391711,2022,DAL,SEA,away,6,-110,159.5,-110,68,51,-17,119,1022200062,27,31,1,1,1,1,1,1,1,51,68,17,58,4,away,away,31,-4
6/3/2022,401391711,2022,SEA,DAL,home,-6,-110,159.5,-110,51,68,17,119,1022200062,27,31,0,0,0,0,0,0,0,51,68,17,58,4,away,home,27,4
6/3/2023,401507159,2023,MIN,WAS,away,8,-110,160.5,-110,80,78,-2,158,1022300030,32,39,0,0,0,1,1,1,1,78,80,2,71,7,away,away,39,-7
6/3/2023,401507159,2023,WAS,MIN,home,-8,-110,160.5,-110,78,80,2,158,1022300030,32,39,1,1,1,0,0,0,0,78,80,2,71,7,away,home,32,7
6/3/2023,401507160,2023,SEA,LAS,away,6.5,-106,162,-110,85,92,7,177,1022300031,39,39,1,1,1,1,1,0,0,92,85,-7,78,0,tie,away,39,-0
6/3/2023,401507160,2023,LAS,SEA,home,-6.5,-114,162,-110,92,85,-7,177,1022300031,39,39,0,0,0,0,0,1,1,92,85,-7,78,0,tie,home,39,0
6/30/2018,401018874,2018,PHO,WAS,away,3.5,-110,167.5,-110,84,74,-10,158,1021800094,35,39,0,1,1,1,1,0,1,74,84,10,74,4,away,away,39,-4
6/30/2018,401018874,2018,WAS,PHO,home,-3.5,-110,167.5,-110,74,84,10,158,1021800094,35,39,1,0,0,0,0,1,0,74,84,10,74,4,away,home,35,4
6/30/2019,401104981,2019,NYL,ATL,away,4,-110,159.5,-110,74,58,-16,132,1021900069,28,39,1,1,1,1,1,1,1,58,74,16,67,11,away,away,39,-11
6/30/2019,401104981,2019,ATL,NYL,home,-4,-110,159.5,-110,58,74,16,132,1021900069,28,39,0,0,0,0,0,0,0,58,74,16,67,11,away,home,28,11
6/30/2019,401104982,2019,MIN,DAL,away,-2.5,-110,145.5,-110,86,89,3,175,1021900070,41,53,0,1,1,1,1,1,1,89,86,-3,94,12,away,away,53,-12
6/30/2019,401104982,2019,DAL,MIN,home,2.5,-110,145.5,-110,89,86,-3,175,1021900070,41,53,1,0,0,0,0,0,0,89,86,-3,94,12,away,home,41,12
6/30/2019,401104983,2019,CHI,LAS,away,5.5,-110,159.5,-110,69,94,25,163,1021900071,48,36,0,0,0,0,0,0,0,94,69,-25,84,-12,home,away,36,12
6/30/2019,401104983,2019,LAS,CHI,home,-5.5,-110,159.5,-110,94,69,-25,163,1021900071,48,36,1,1,1,1,1,1,1,94,69,-25,84,-12,home,home,48,-12
6/30/2019,401104984,2019,PHO,SEA,away,1,-110,149,-110,69,67,-2,136,1021900072,33,34,1,1,1,1,1,0,1,67,69,2,67,1,away,away,34,-1
6/30/2019,401104984,2019,SEA,PHO,home,-1,-110,149,-110,67,69,2,136,1021900072,33,34,0,0,0,0,0,1,0,67,69,2,67,1,away,home,33,1
6/30/2021,401320658,2021,CHI,DAL,away,-2,-105,166,-110,91,81,-10,172,1022100094,29,51,1,1,1,1,1,1,1,81,91,10,80,22,away,away,51,-22
6/30/2021,401320658,2021,DAL,CHI,home,2,-115,166,-105,81,91,10,172,1022100094,29,51,0,0,0,0,0,0,0,81,91,10,80,22,away,home,29,22
6/30/2021,401320659,2021,MIN,PHO,away,2.5,-110,165.5,-110,82,76,-6,158,1022100095,44,45,1,0,0,0,0,1,1,76,82,6,89,1,away,away,45,-1
6/30/2021,401320659,2021,PHO,MIN,home,-2.5,-110,165.5,-110,76,82,6,158,1022100095,44,45,0,1,1,1,1,0,0,76,82,6,89,1,away,home,44,1
6/30/2021,401320660,2021,LVA,LAS,away,-12,-110,164.5,-110,99,75,-24,174,1022100096,37,56,0,0,1,1,1,1,1,75,99,24,93,19,away,away,56,-19
6/30/2021,401320660,2021,LAS,LVA,home,12,-110,164.5,-110,75,99,24,174,1022100096,37,56,1,1,0,0,0,0,0,75,99,24,93,19,away,home,37,19
6/30/2022,401391768,2022,ATL,NYL,away,5.5,-110,159.5,-107,92,81,-11,173,1022200119,36,41,0,0,0,1,1,1,1,81,92,11,77,5,away,away,41,-5
6/30/2022,401391768,2022,NYL,ATL,home,-5.5,-110,159.5,-113,81,92,11,173,1022200119,36,41,1,1,1,0,0,0,0,81,92,11,77,5,away,home,36,5
6/30/2023,401507219,2023,WAS,ATL,away,-1.5,-110,163.5,-110,89,94,5,183,1022300090,47,48,0,0,0,0,0,0,0,94,89,-5,95,1,away,away,48,-1
6/30/2023,401507219,2023,ATL,WAS,home,2.5,-125,163.5,-110,94,89,-5,183,1022300090,47,48,1,1,1,1,1,1,1,94,89,-5,95,1,away,home,47,1
6/30/2023,401507220,2023,LAS,CHI,away,2,-110,155.5,-110,78,86,8,164,1022300091,43,38,1,0,0,0,1,1,0,86,78,-8,81,-5,home,away,38,5
6/30/2023,401507220,2023,CHI,LAS,home,-2,-110,155.5,-110,86,78,-8,164,1022300091,43,38,0,1,1,1,0,0,1,86,78,-8,81,-5,home,home,43,-5
6/4/2019,401104929,2019,LAS,NYL,away,-5,-110,157.5,-110,78,73,-5,151,1021900017,34,36,1,0,0,1,1,1,1,73,78,5,70,2,away,away,36,-2
6/4/2019,401104929,2019,NYL,LAS,home,5,-115,157.5,-110,73,78,5,151,1021900017,34,36,0,1,1,0,0,0,0,73,78,5,70,2,away,home,34,2
6/4/2019,401104930,2019,MIN,SEA,away,1.5,-110,148.5,-110,77,84,7,161,1021900018,49,39,0,0,0,0,0,0,0,84,77,-7,88,-10,home,away,39,10
6/4/2019,401104930,2019,SEA,MIN,home,-1.5,-110,148.5,-110,84,77,-7,161,1021900018,49,39,1,1,1,1,1,1,1,84,77,-7,88,-10,home,home,49,-10
6/4/2021,401320609,2021,ATL,MIN,away,6.5,-110,161.5,-110,84,86,2,170,1022100045,41,42,0,0,0,1,1,1,0,86,84,-2,83,1,away,away,42,-1
6/4/2021,401320609,2021,MIN,ATL,home,-7.5,-102,161.5,-110,86,84,-2,170,1022100045,41,42,1,1,1,0,0,0,1,86,84,-2,83,1,away,home,41,1
6/4/2021,401320610,2021,DAL,SEA,away,9,-105,172.5,-110,102,105,3,207,1022100046,57,54,1,1,1,0,0,0,0,105,102,-3,111,-3,home,away,54,3
6/4/2021,401320610,2021,SEA,DAL,home,-9,-115,172.5,-110,105,102,-3,207,1022100046,57,54,0,0,0,1,1,1,1,105,102,-3,111,-3,home,home,57,-3
6/4/2023,401507161,2023,DAL,CON,away,6,-110,166,-110,74,80,6,154,1022300032,44,30,0,0,0,0,0,0,0,80,74,-6,74,-14,home,away,30,14
6/4/2023,401507161,2023,CON,DAL,home,-6,-110,166,-110,80,74,-6,154,1022300032,44,30,1,1,1,1,1,1,1,80,74,-6,74,-14,home,home,44,-14
6/4/2023,401507162,2023,CHI,NYL,away,12,-113,155.5,-110,86,82,-4,168,1022300033,47,30,0,0,0,0,0,0,0,82,86,4,77,-17,home,away,30,17
6/4/2023,401507162,2023,NYL,CHI,home,-12,-107,155.5,-110,82,86,4,168,1022300033,47,30,1,1,1,1,1,1,1,82,86,4,77,-17,home,home,47,-17
6/4/2023,401507163,2023,LVA,IND,away,-14.5,-111,171.5,-110,84,80,-4,164,1022300034,39,38,0,0,0,0,0,0,0,80,84,4,77,-1,home,away,38,1
6/4/2023,401507163,2023,IND,LVA,home,14.5,-109,171.5,-110,80,84,4,164,1022300034,39,38,1,1,1,1,1,1,1,80,84,4,77,-1,home,home,39,-1
6/5/2018,401018817,2018,PHO,NYL,away,2.5,-115,160,-110,80,74,-6,154,1021800037,38,43,1,1,0,0,0,1,1,74,80,6,81,5,away,away,43,-5
6/5/2018,401018817,2018,NYL,PHO,home,-2.5,-105,160,-110,74,80,6,154,1021800037,38,43,0,0,1,1,1,0,0,74,80,6,81,5,away,home,38,5
6/5/2018,401018818,2018,CON,ATL,away,-6.5,-110,165,-110,77,82,5,159,1021800038,46,40,1,1,1,1,1,1,0,82,77,-5,86,-6,home,away,40,6
6/5/2018,401018818,2018,ATL,CON,home,6.5,-110,165,-110,82,77,-5,159,1021800038,46,40,0,0,0,0,0,0,1,82,77,-5,86,-6,home,home,46,-6
6/5/2019,401104931,2019,CHI,WAS,away,12,-110,169,-110,85,103,18,188,1021900019,57,42,0,0,0,0,0,0,0,103,85,-18,99,-15,home,away,42,15
6/5/2019,401104931,2019,WAS,CHI,home,-12,-110,169.5,-105,103,85,-18,188,1021900019,57,42,1,1,1,1,1,1,1,103,85,-18,99,-15,home,home,57,-15
6/5/2021,401320611,2021,LVA,WAS,away,-7,-110,167,-110,96,93,-3,189,1022100047,57,56,1,0,0,0,0,0,0,93,96,3,113,-1,home,away,56,1
6/5/2021,401320611,2021,WAS,LVA,home,7,-110,167,-110,93,96,3,189,1022100047,57,56,0,1,1,1,1,1,1,93,96,3,113,-1,home,home,57,-1
6/5/2021,401320612,2021,CHI,LAS,away,-1,-130,157,-110,63,68,5,131,1022100048,40,31,0,0,0,0,0,0,0,68,63,-5,71,-9,home,away,31,9
